0.492530038965,0.637639109038,0.449683628871,0.0
0.220354144018,0.79507368231,0.538567353917,1.0
0.559562232055,0.144536992009,0.471888602053,0.0
0.471165431999,0.666104781183,0.856280981161,1.0
0.370406187791,0.807325831884,0.636668408096,0.0
0.0445925181057,0.550817695948,0.438349481919,0.0
0.918875148431,0.701577530712,0.432239801927,0.0
0.465670135199,0.306977920583,0.798674754026,0.0
0.379607885283,0.434121751353,0.537616185281,1.0
0.357129343935,0.838773156679,0.10089994157,0.0
0.896588112944,0.256884857397,0.985870117506,1.0
0.56515364085,0.492517633891,0.875525406946,0.0
0.942637416048,0.162016049762,0.430812949594,1.0
0.052106923266,0.348143822008,0.661494325192,1.0
0.262320341218,0.229304004793,0.448395661431,1.0
0.555313654655,0.325342804651,0.122409613293,1.0
0.148347405359,0.385549308666,0.976485671803,1.0
0.693677724114,0.632195895681,0.112205312498,0.0
0.194604523813,0.163811656112,0.55905371451,1.0
0.72994260437,0.259161734995,0.743600400509,0.0
0.233235243548,0.608858904401,0.893606976936,1.0
0.634225370185,0.811943119724,0.462021957142,1.0
0.305419195968,0.486724313714,0.0477003497334,0.0
0.914065892478,0.57305586923,0.596470314466,1.0
0.169408467102,0.151428833085,0.696702074697,1.0
0.552848633272,0.836852456463,0.553604730418,1.0
0.486790091763,0.892404899478,0.547945568384,1.0
0.152643707111,0.280034534353,0.305990307793,0.0
0.820004024848,0.171564560269,0.81213315268,0.0
0.140790790155,0.146960567312,0.975736068291,0.0
0.0333449141953,0.895060965865,0.418578083623,0.0
0.115715557357,0.693296375079,0.597886973565,0.0
0.904727483049,0.990920765606,0.837759536229,1.0
0.392013511551,0.191325306917,0.0836542058161,1.0
0.550563530083,0.626170421702,0.491323871216,1.0
0.336592274947,0.675069859508,0.868009829615,1.0
0.147775924089,0.977175795553,0.902635503154,0.0
0.240931571611,0.176887855121,0.20854922396,0.0
0.899875823205,0.680834680483,0.999608122109,0.0
0.252908098617,0.675542783573,0.297643518807,0.0
0.260418759201,0.147626514236,0.670190571415,0.0
0.59057683805,0.708389227937,0.790961502924,1.0
0.375361499408,0.622565830596,0.413112087531,1.0
0.428351535578,0.788167241929,0.927654675263,0.0
0.792837945318,0.694568335092,0.961443064167,1.0
0.714790384941,0.359995021063,0.358936727576,1.0
0.0740385615759,0.298180824398,0.423648111327,1.0
0.562429886176,0.335439651859,0.497578894107,0.0
0.3013851827,0.393108516531,0.264541382112,1.0
0.694853616197,0.129169736476,0.0285397492651,1.0
0.993099275267,0.706583486899,0.606137757388,1.0
0.0609159804049,0.44622018626,0.132764949921,0.0
0.903897718854,0.38571887338,0.0868313667676,1.0
0.347043494207,0.667317257983,0.45696230152,1.0
0.951914712573,0.772515441581,0.420171942094,0.0
0.772617140633,0.398378537086,0.94140615384,1.0
0.396334131122,0.252440850866,0.612345453025,0.0
0.860587654571,0.556214929079,0.80190885951,1.0
0.729731323491,0.391099286743,0.222946715188,1.0
0.832484255591,0.877818013896,0.919808873575,0.0
0.133602662578,0.512431677938,0.944550464967,0.0
0.497901221808,0.565619619446,0.670796896311,0.0
0.722525782948,0.30505400462,0.926438400329,1.0
0.323177686905,0.860952879215,0.923599683345,0.0
0.91754251407,0.972352126408,0.51937485102,0.0
0.412753815712,0.4114222578,0.525980184561,1.0
0.77716747241,0.995082377709,0.805716839182,1.0
0.22673677881,0.169309734852,0.692264884991,0.0
0.740853175253,0.631721067669,0.617399494288,0.0
0.924641118466,0.68113843163,0.985750430339,1.0
0.812875396732,0.531078485353,0.0450191876947,0.0
0.95830269582,0.181147800165,0.816831744149,1.0
0.445464262704,0.990107630596,0.0403267916233,0.0
0.924500891092,0.759676286202,0.765025970188,1.0
0.365471910427,0.641134616169,0.044380869165,0.0
0.684599493432,0.0799410742373,0.276669963926,1.0
0.935891522405,0.160770572709,0.721988742043,1.0
0.52068089073,0.696468028841,0.317953293114,1.0
0.237231097918,0.535640754499,0.337382042422,1.0
0.552134266048,0.249154517513,0.626093004781,0.0
0.689203948511,0.490691828553,0.0182696336764,0.0
0.843966315761,0.920105827597,0.452154032442,0.0
0.0129635437052,0.253875587479,0.0975833171351,1.0
0.505741931951,0.39779326731,0.307184601689,0.0
0.382259467658,0.905190282331,0.577177251672,1.0
0.994536192584,0.0796965043909,0.229159376606,1.0
0.406566260374,0.650120581884,0.697621337342,0.0
0.414619986887,0.0530100353517,0.71107163496,0.0
0.408771558385,0.830331951373,0.556154133916,1.0
0.845257356449,0.0137954093696,0.711391339842,1.0
0.666766067994,0.346559667761,0.266253251438,1.0
0.0948342031023,0.75517489029,0.502992330656,1.0
0.668026269177,0.0590449567121,0.818496534732,0.0
0.584416690932,0.0364504966363,0.290797583884,1.0
0.728313233983,0.0769281132291,0.698005650219,1.0
0.587430958375,0.559769392601,0.27420575492,1.0
0.693495126193,0.662267149488,0.529138033261,0.0
0.620209022376,0.444045782341,0.982941333115,1.0
0.181797845749,0.635941867461,0.306175928167,1.0
0.0298904711018,0.425579583741,0.752548757454,0.0
0.514118285924,0.159931468206,0.22835440478,0.0
0.169360519376,0.517703168651,0.456589095683,1.0
0.515264624226,0.390065611611,0.524068759354,1.0
0.803737429777,0.583852012017,0.589289498574,0.0
0.886812789557,0.175030835081,0.151398537068,1.0
0.575724842257,0.485761857119,0.104763974253,1.0
0.763841682237,0.10566453117,0.812210888977,1.0
0.515581555085,0.000280658347218,0.0701751146856,1.0
0.488045747593,0.942247062129,0.579993743988,0.0
0.960807599016,0.259644698744,0.914854519011,0.0
0.479056652874,0.521700895979,0.045479978419,0.0
0.202770193745,0.6898275423,0.60761144521,0.0
0.442953929635,0.922162905896,0.368414518889,0.0
0.782359730047,0.095300307434,0.2235167487,0.0
0.29648035944,0.153845235271,0.603686131089,1.0
0.3958869262,0.0626379790589,0.051593486431,1.0
0.0753688798506,0.735559392979,0.313923093792,0.0
0.517821090273,0.961035067392,0.54182630046,1.0
0.0496502426033,0.800852479948,0.445936745673,0.0
